Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,71.813890983482,68.0197392034618,67.8408077011133,67.6257433851924,67.5104800876133,67.3242986674707,67.0764911212782,66.88121959717,66.4008874780634,66.1790174282994,65.8409038314463
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Euro area,EMU,..,49.9364599199182,52.6951889337334,51.4686989239105,51.0514961225154,50.964755482292,50.4730083278237,50.0264508774918,50.0997640823182,50.452892223139,50.995158949484,51.3185820299735
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Europe & Central Asia,ECS,..,52.1492223601257,53.809667291065,52.7825333551377,52.7963047035759,53.063650361514,53.0660353120337,53.0170761699396,53.1780321262272,53.5056049189101,53.9100179859145,54.0490137367015
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Europe & Central Asia (excluding high income),ECA,..,53.045964163441,53.7798033119864,52.9051502344044,53.4669735913784,54.117812567249,54.4734415180624,54.6617213892402,54.5980199604787,54.7912348266207,54.9707559513767,54.8839851109987
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,52.4998469008203,53.4989436888145,52.7076430726706,53.200291793419,53.8062033821819,54.1332307538458,54.2992940696988,54.3406724275871,54.5800230818484,54.8268522796788,54.7856132678858
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,European Union,EUU,..,51.2523612347892,53.3258978134865,52.190064728026,51.8080355761699,51.689994902588,51.4300126373012,51.1903312122289,51.5567830973586,51.9870595335198,52.551520224596,52.8759997725771
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Fragile and conflict affected situations,FCS,..,58.1663543210741,57.0152808584195,57.0170440597773,56.8678069860138,56.8627772521499,56.7439800634238,56.6341590675503,56.562126477326,56.5237051151343,56.4589505716201,56.4365745747375
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Heavily indebted poor countries (HIPC),HPC,..,66.7017581695528,67.7161765390062,67.7458034857594,67.6502718196703,67.7368505490726,67.790039823307,67.9264200526073,67.9312106808529,67.7706521257395,67.6949564110414,67.7269399818397
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,High income,HIC,..,56.5632596344853,57.2198316665452,55.7188292398047,55.394375126649,55.446673278388,55.5113233694144,55.5453749505495,55.917619628475,56.2951146296485,56.7052188844045,56.8426175146603
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,IBRD only,IBD,..,61.7076652067045,60.3525793610959,59.9579558798502,59.5937605593623,59.4545027945263,59.2005375008363,59.1120867514719,58.956001009253,58.6899604229444,58.4762509663776,58.2026447319975
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,IDA & IBRD total,IBT,..,61.5217197483129,60.458795989733,60.131656462814,59.8612159785097,59.7513384597165,59.5553596618196,59.4877230426592,59.3722973122479,59.1711648666479,58.9977374530141,58.7985496704517
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,IDA blend,IDB,..,53.3882585471232,54.5574603108646,54.6332604226401,54.8418651751511,54.8934061561492,54.8757575817337,54.8389480543536,54.9102415394876,55.0220551689359,54.9463071308642,54.9627518335099
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,IDA only,IDX,..,64.3701423750084,64.1061132113582,63.9842542014436,64.0332208009526,63.995782396423,64.0278857376552,64.0341982616131,64.0245774288273,63.996134392913,63.9532433933276,64.0047609910793
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,IDA total,IDA,..,60.6840967673145,60.9022621767051,60.8481327924444,60.9498793731511,60.9438911381829,60.9615747015557,60.9553063231793,60.9751997138984,60.9970739395403,60.9479486642073,60.993595683874
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Late-demographic dividend,LTE,..,67.7799648199098,65.7588281154127,65.438219267009,65.2105533650978,65.1786415276641,65.0395768812016,64.8828665713161,64.7658312695099,64.4628782634821,64.0210383883092,63.6616391564659
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Latin America & Caribbean,LCN,..,56.0956936896812,60.3297720128419,60.3244655630016,60.0316508996727,60.2928303986145,60.4324465015846,60.3256113641474,60.2475643425772,60.0109310099475,59.1491839631849,58.8440785410423
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Latin America & Caribbean (excluding high income),LAC,..,56.4411289239544,60.6792976007856,60.7343584893931,60.3270103726976,60.5349258307979,60.6697839395182,60.5470478910821,60.4625850184996,60.2096517735403,59.3154124249297,58.9961915136869
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,56.3822449346524,60.613704369167,60.5997068732228,60.3213481888365,60.5978302586022,60.7415644995267,60.6311554327101,60.544473229853,60.2920342847425,59.4048794568305,59.091575534402
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Least developed countries: UN classification,LDC,..,64.8662798808816,64.8908735549892,64.8358036748755,64.9439068928645,64.9847859890496,64.9764161386982,64.8985900881172,64.8482457963108,64.7706277168932,64.7131661113871,64.7480152411098
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Low & middle income,LMY,..,61.7383559706235,60.6078511067223,60.283143954679,59.9984212914579,59.8788243996411,59.6783597329358,59.6077944938279,59.4817800268631,59.2739134767084,59.0914801755232,58.8868206289664
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Low income,LIC,..,70.5665394293405,71.1819892563779,71.2698338105997,71.1948930160526,71.2087035459177,71.2595791531517,71.2889885193277,71.2368434156247,71.1130702654084,71.0308457698798,71.0592899754791
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Lower middle income,LMC,..,56.8750775288957,56.1732016446486,55.8256392774343,55.531598450801,55.2797775353793,54.9741689016882,54.9779361921388,54.958155481895,54.7506623708964,54.7728627243057,54.6884864106313
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Middle East & North Africa,MEA,..,40.9393457044096,42.8916975448857,43.0702147347058,42.8559720261381,42.8974614192503,42.8478910886851,43.1963270622163,42.8834104054519,43.041820268589,43.2453361812062,43.2301141848953
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Middle East & North Africa (excluding high income),MNA,..,39.2868687211073,40.6565863128516,40.7196485455913,40.1833970862942,40.0564297447484,39.7767740260788,40.0275193516756,39.5416046517349,39.5727824666863,39.7931434543151,39.7504927750496
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,39.3365319462491,40.7383357863843,40.8080249645217,40.2695880102804,40.1189392793092,39.8416596827509,40.0980644465003,39.6163167144698,39.6355904830391,39.863714482277,39.8231870332068
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Middle income,MIC,..,61.0843873610261,59.7609679248079,59.3908631048416,59.0753184115667,58.9299327632802,58.6919697334865,58.5952400785346,58.4443539965054,58.2100131810363,57.9994638746444,57.7529190457127
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,North America,NAC,..,63.4797622043713,61.4172084489964,58.6631064048778,57.8490781478472,57.790187994416,58.190345251784,58.2755777305273,58.6603666470854,58.9767176260885,59.3082536424458,59.3381592472216
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,OECD members,OED,..,56.3233159764241,56.6093593542251,55.1141974582217,54.8346888165543,54.935101948112,55.022808462204,55.031739478891,55.2968334903357,55.6716003068723,56.0981636964686,56.2267300907359
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Other small states,OSS,..,53.1242449491102,54.7216735367886,54.7559739142325,55.3331892791473,55.69164208641,56.4454013711197,56.6383538582886,56.9697726306451,57.2427420371508,57.1576681083306,57.3282409015175
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Pacific island small states,PSS,..,56.6415630450561,56.0827677573634,56.5538669830251,56.7262234862024,56.8235336364838,57.0089699694333,57.6884071836999,58.3374639103246,58.2858261791371,58.20291211654,58.1762096361435
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Post-demographic dividend,PST,..,56.6230765052411,57.1794006770806,55.6335643101057,55.1870853988515,55.1581005396154,55.1528178079222,55.1814086610377,55.4222241599316,55.7753625229681,56.1758993230588,56.2982070776888
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Pre-demographic dividend,PRE,..,60.708598412519,61.0117912905724,61.1358523369776,61.1968598983513,61.3929282109832,61.474934566022,61.489415063302,61.3813320184678,61.3506905940033,60.9860341578473,61.0030864526599
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Small states,SST,..,53.7345044789322,55.6223877870207,55.4789827027477,55.8378502780896,56.1346574836831,56.6223015993133,56.7655314506469,57.12258071381,57.3376653508988,57.2851321005725,57.4548191581035
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,South Asia,SAS,..,55.7973301664945,54.8349307460199,54.2099105415101,53.6524599233161,53.1237442293559,52.5437629493491,52.5701279337944,52.6272393544625,52.5870117559357,52.6740520699579,52.5681120684314
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,South Asia (IDA & IBRD),TSA,..,55.7973301664945,54.8349307460199,54.2099105415101,53.6524599233161,53.1237442293559,52.5437629493491,52.5701279337944,52.6272393544625,52.5870117559357,52.6740520699579,52.5681120684314
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Sub-Saharan Africa,SSF,..,62.26076436399,63.4243301333136,63.3258155043294,63.246630753699,63.4103963988152,63.5744651066951,63.7077866319471,63.6134297837396,63.6274901346505,63.264884866413,63.2743062803706
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Sub-Saharan Africa (excluding high income),SSA,..,62.26076436399,63.4243301333136,63.3258155043294,63.246630753699,63.4103963988152,63.574465106695,63.7077866319471,63.6134297837396,63.6274901346505,63.264884866413,63.2743062803706
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,62.26076436399,63.4243301333136,63.3258155043294,63.246630753699,63.4103963988152,63.574465106695,63.7077866319471,63.6134297837396,63.6274901346505,63.264884866413,63.2743062803706
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,Upper middle income,UMC,..,64.851367380209,63.123969156509,62.7641784436887,62.4621562510512,62.4534994140176,62.3182109151632,62.161554950704,61.9182015386698,61.6934346907151,61.2823353411922,60.9042010653543
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,World,WLD,..,60.6932876557476,59.9659538044065,59.4234147604153,59.1366036439317,59.055513673906,58.9090808901938,58.8623285248808,58.8316808326956,58.7340764102693,58.6616632491673,58.5213000087107
"Population ages 65 and above, total",SP.POP.65UP.TO,Afghanistan,AFG,270930,451788,614882,637112,663419,694405,729887,767997,805687,841098,880803,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Albania,ALB,180846,218535,288109,299141,310895,321135,331186,340804,350650,361145,369116,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Algeria,DZA,875546,1351831,1833688,1901603,1974624,2031357,2092314,2160676,2241970,2340373,2444823,..
"Population ages 65 and above, total",SP.POP.65UP.TO,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Angola,AGO,310389,399465,513061,528388,542972,559528,575504,592917,614697,642523,676956,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Antigua and Barbuda,ATG,4981,5499,6237,6291,6311,6355,6374,6390,6453,6578,6793,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Argentina,ARG,2963181,3672982,4147762,4216344,4289237,4375417,4462820,4552475,4645854,4743956,4849887,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Armenia,ARM,199268,307440,333032,322963,316320,312450,311726,313237,315641,318217,323610,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Aruba,ABW,4758,6887,9678,10035,10460,10801,11200,11655,12148,12664,13214,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Australia,AUS,1887830,2364366,2785711,2873324,2962730,3062347,3187811,3321588,3449383,3572138,3692849,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Austria,AUT,1145648,1232972,1429127,1460553,1488551,1514912,1540394,1566127,1593555,1626531,1661377,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Azerbaijan,AZE,332274,470835,547189,542747,534046,533784,534185,536403,542454,553690,570804,..
"Population ages 65 and above, total",SP.POP.65UP.TO,"Bahamas, The",BHS,11066,15941,23199,24125,25083,26287,27625,29054,30558,32131,33823,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bahrain,BHR,10823,16304,23326,24584,25807,27396,28632,29646,30671,31887,33391,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bangladesh,BGD,3315924,5040436,6775056,6964123,7135083,7371925,7598758,7807321,7983591,8121573,8273829,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Barbados,BRB,26261,31105,33438,34069,34850,35711,36692,37799,38992,40256,41466,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Belarus,BLR,1089483,1346805,1368080,1344273,1327314,1324221,1327529,1336115,1347411,1360369,1383876,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Belgium,BEL,1494260,1729026,1848752,1863976,1888644,1926098,1958038,1989556,2015494,2045400,2082720,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Belize,BLZ,7746,9664,10949,11565,12288,12494,12704,12935,13201,13518,13956,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Benin,BEN,186704,223645,279457,288533,297126,306226,314861,323346,332085,341362,351797,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bhutan,BTN,15017,20181,28133,29228,30367,31608,32915,34258,35572,36846,38188,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bolivia,BOL,302094,422320,549329,569827,590260,609657,628685,648234,669548,693402,716299,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bosnia and Herzegovina,BIH,293910,412655,519004,517345,518369,522324,528187,535865,545012,555749,567393,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Botswana,BWA,36185,51089,66734,68759,70694,72738,74671,76716,79201,82314,86040,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Brazil,BRA,6037609,8878745,12312707,12761889,13253009,13811826,14400646,15024339,15687812,16395455,17125821,..
"Population ages 65 and above, total",SP.POP.65UP.TO,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Brunei Darussalam,BRN,6839,7993,12494,12890,13223,13768,14392,15129,16023,17099,18301,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Bulgaria,BGR,1145891,1355647,1328578,1332282,1340310,1357142,1378938,1402715,1424441,1441087,1459375,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Burkina Faso,BFA,289258,320945,369784,377679,385123,395809,406148,416228,426157,436081,449333,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Burundi,BDI,167415,194172,225696,229475,233069,236482,239609,243179,248176,255235,266016,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Cabo Verde,CPV,14773,22073,27532,27422,27238,26492,25651,24824,24183,23828,23962,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Cambodia,KHM,260291,374297,499246,516363,534203,551970,570562,590627,613268,639220,671272,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Cameroon,CMR,416137,514723,617270,630466,643351,659514,675275,690799,706311,722003,741648,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Canada,CAN,3127122,3867867,4538041,4671944,4824118,4978848,5165252,5369359,5581687,5786127,6010039,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Central African Republic,CAF,117887,144748,162360,163378,163326,165255,166080,166221,166210,166382,168095,..
"Population ages 65 and above, total",SP.POP.65UP.TO,Chad,TCD,192376,238874,293069,299347,305344,312927,320099,327388,335547,345001,357299,..
